Canada,Montreal,,www.google.com,IPQ
Canada,Montreal,,www.google.com.hk,IPQ
Canada,Montreal,,www.google.com.jp,IPQ
Canada,Montreal,,www.google.com.tw,IPQ
Canada,Montreal,,www.google.com.uk,IPQ
Canada,Montreal,,www.google.com.au,IPQ
Canada,Montreal,,www.yahoo.com,IPQ
Canada,Montreal,,www.youdao.com,IPQ
Canada,Montreal,,www.wikipedia.org,IPQ
Canada,Montreal,,www.gougou.com,IPQ
Canada,Montreal,,www.baidu.com,IPQ
Canada,Montreal,,www.qq.com,IPQ
Canada,Montreal,,www.mozilla.com,IPQ
Canada,Montreal,,www.adobe.com,IPQ
Canada,Montreal,,www.bing.com,IPQ
Canada,Montreal,,www.sina.com.cn,IPQ
Canada,Montreal,,www.ask.com,IPQ
Canada,Montreal,,www.taobao.com,IPQ
Canada,Montreal,,www.apple.com,IPQ
Canada,Montreal,,www.soso.com,IPQ
Canada,Montreal,,www.yahoo.co.jp,IPQ
Canada,Montreal,,www.youku.com,IPQ
Canada,Montreal,,www.myspace.com,IPQ
Canada,Montreal,,www.tudou.com,IPQ
Canada,Montreal,,www.fc2.com,IPQ
Canada,Montreal,,www.cnet.com,IPQ
Canada,Montreal,,www.flickr.com,IPQ
Canada,Montreal,,www.go.com,IPQ
Canada,Montreal,,www.linkedin.com,IPQ
Canada,Montreal,,www.bbc.co.uk,IPQ
Canada,Montreal,,www.rakuten.co.jp,IPQ
Canada,Montreal,,www.craigslist.org,IPQ
Canada,Montreal,,www.hao123.com,IPQ
Canada,Montreal,,www.yandex.ru,IPQ
Canada,Montreal,,www.mail.ru,IPQ
Canada,Montreal,,www.orkut.com.br,IPQ
Canada,Montreal,,www.orkut.com,IPQ
Canada,Montreal,,www.sogou.com,IPQ
Canada,Montreal,,www.4shared.com,IPQ
Canada,Montreal,,www.rapidshare.com,IPQ
Canada,Montreal,,www.blogger.com,IPQ
Canada,Montreal,,www.photobucket.com,IPQ
Canada,Montreal,,www.dailymotion.com,IPQ
Canada,Montreal,,www.xunlei.com,IPQ
Canada,Montreal,,www.ehow.com,IPQ
Canada,Montreal,,www.partypoker.com,IPQ
Canada,Montreal,,www.alibaba.com,IPQ
Canada,Montreal,,www.skype.com,IPQ
Canada,Montreal,,www.mediafire.com,IPQ
Canada,Montreal,,www.vkontakte.ru,IPQ
Canada,Montreal,,www.56.com,IPQ
Canada,Montreal,,www.hi5.com,IPQ
Canada,Montreal,,www.alipay.com,IPQ
Canada,Montreal,,www.mozilla.org,IPQ
Canada,Montreal,,www.ku6.com,IPQ
Canada,Montreal,,www.sourceforge.net,IPQ
Canada,Montreal,,www.espn.go.com,IPQ
Canada,Montreal,,www.softonic.com,IPQ
Canada,Montreal,,www.hotfile.com,IPQ
Canada,Montreal,,www.zynga.com,IPQ
Canada,Montreal,,www.news.163.com,IPQ
Canada,Montreal,,www.renren.com,IPQ
Canada,Montreal,,www.filestube.com,IPQ
Canada,Montreal,,www.uol.com.br,IPQ
Canada,Montreal,,www.soku.com,IPQ
Canada,Montreal,,www.overture.com,IPQ
Canada,Montreal,,www.bankofamerica.com,IPQ
Canada,Montreal,,www.alasu.edu,IPQ
Canada,Montreal,,www.akbible.edu,IPQ
Canada,Montreal,,www.albright.edu,IPQ
Canada,Montreal,,www.allegheny.edu,IPQ
Canada,Montreal,,www.alliant.edu,IPQ
Canada,Montreal,,www.alverno.edu,IPQ
Canada,Montreal,,www.abcs.edu,IPQ
Canada,Montreal,,www.abconline.edu,IPQ
Canada,Montreal,,www.artcenter.edu,IPQ
Canada,Montreal,,www.stanford.edu,IPQ
Canada,Montreal,,www.berkeley.edu,IPQ
Canada,Montreal,,www.yale.edu,IPQ
Canada,Montreal,,www.msu.edu,IPQ
Canada,Montreal,,www.ustc.edu.cn,IPQ
Canada,Montreal,,www.fudan.edu.cn,IPQ
Canada,Montreal,,www.xjtu.edu.cn,IPQ
Canada,Montreal,,www.sjtu.edu.cn,IPQ
Canada,Montreal,,www.shift.edu.cn,IPQ
Canada,Montreal,,www.usst.edu.cn,IPQ
Canada,Montreal,,www.shu.edu.cn,IPQ
Canada,Montreal,,www.shufe.edu.cn,IPQ
Canada,Montreal,,www.ecnu.edu.cn,IPQ
Canada,Montreal,,www.shisu.edu.cn,IPQ
Canada,Montreal,,www.bupt.edu.cn,IPQ
Canada,Montreal,,www.ruc.edu.cn,IPQ
Canada,Montreal,,www.tsinghua.edu.cn,IPQ
Canada,Montreal,,www.suda.edu.cn,IPQ
Canada,Montreal,,www.njust.edu.cn,IPQ
Canada,Montreal,,www.nju.edu.cn,IPQ
Canada,Montreal,,www.zju.edu.cn,IPQ
Canada,Montreal,,www.ics.com.cn,IPQ
Canada,Montreal,,www.scau.edu.cn,IPQ
Canada,Montreal,,www.scut.edu.cn,IPQ
Canada,Montreal,,www.bbc.com,IPQ
